ids,score
166911,0.3310616197032208
116634,0.64
31599,0.58
214044,0.05
262737,0.7
199788,0.75
85225,0.37
108470,0.46
32201,0.63
294418,0.47
143615,0.4
130159,0.76
119764,0.5209312628265748
169192,0.5209312628265748
153061,0.6
201260,0.0
71329,0.65
176681,0.67
289487,0.6
386,0.78
143187,0.61
139030,0.8
214434,0.65
126002,0.37
115983,0.43
184700,0.39
140869,0.67
241338,0.68
182418,0.64
269121,0.4
254160,0.71
296493,0.39
154483,0.5209312628265748
1706,0.6510053562739715
13338,0.5209312628265748
166956,0.64
196018,0.65
159870,0.28
9804,0.57
8705,0.5209312628265748
2627,0.5209312628265748
77270,0.74
66509,0.6
4543,0.59
256680,0.59
301892,0.56
118979,0.56
197907,0.46
305338,0.62
173315,0.56
3820,0.5209312628265748
218299,0.6
185986,0.04
76642,0.57
81789,0.63
54486,0.66
1190,0.67
163662,0.77
101622,0.46
177755,0.69
64139,0.37
177081,0.56
254333,0.78
69338,0.5804543403232947
172978,0.5209312628265748
122600,0.62
119704,0.55
177583,0.35
246923,0.61
162865,0.7
155400,0.5209312628265748
145435,0.66
159044,0.62
76010,0.51
302236,0.34
188432,0.7
100029,0.5209312628265748
152310,0.37
13154,0.62
294803,0.07
45056,0.5188920602980018
244483,0.21
46223,0.5209312628265748
39519,0.49
146644,0.15
94695,0.52
151836,0.78
96610,0.66
137050,0.5209312628265748
95011,0.7
160727,0.65
282738,0.74
151758,0.36
129342,0.5209312628265748
139932,0.6
281773,0.43
146139,0.7
35725,0.4504543403232947
164493,0.61
57400,0.13
226428,0.18
107707,0.61
1407,0.5209312628265748
43263,0.5209312628265748
260702,0.47
229736,0.67
145213,0.42
190176,0.35
185852,0.02
102096,0.57
37662,0.65
189419,0.36
798,0.57
9644,0.57
237599,0.56
99194,0.76
43909,0.6617355060806324
275183,0.52
43479,0.35
297956,0.05
110329,0.62
257705,0.61
297964,0.55
214065,0.73
105297,0.57
141294,0.63
210458,0.59
59292,0.4
160160,0.8453414489311164
287081,0.37
263958,0.48
196154,0.52
59760,0.02
162270,0.7
151153,0.2671877777966515
280065,0.61
66744,0.39
153696,0.5209312628265748
143849,0.69
201675,0.75
77966,0.6
79557,0.5209312628265748
67823,0.57
126757,0.42
62645,0.7
1682,0.58
120041,0.75
28714,0.62
57744,0.8
217657,0.57
5837,0.55
246597,0.63
156923,0.56
8951,0.67
242028,0.75
143534,0.58
271379,0.64
31252,0.6411665487250854
138158,0.07
289439,0.5
222137,0.53
69547,0.15
87667,0.76
121101,0.61
276317,0.39
2085,0.0
287752,0.41
179396,0.72
147846,0.5
196497,0.64
115757,0.8
189910,0.39
139298,0.5134335100515376
47929,0.69
268423,0.26
81549,0.76
255965,0.37
79050,0.43123539684427054
48064,0.58
264650,0.04
240771,0.43
140192,0.21
11999,0.41479801364769203
4132,0.5209312628265748
20176,0.675
161246,0.21
150635,0.5209312628265748
21956,0.01
39242,0.6112353968442705
238501,0.54
29439,0.5209312628265748
286871,0.66
4051,0.58
76997,0.39
254438,0.45
261780,0.58
230742,0.74
260059,0.69
96939,0.63
93048,0.55
47773,0.5805903155207351
145837,0.77
89855,0.5209312628265748
20239,0.14
109813,0.06
133867,0.03
288942,0.52
299568,0.4
80356,0.04
95989,0.76
302750,0.5209312628265748
268736,0.59
104938,0.48
162568,0.03
60429,0.01
93988,0.48
44533,0.05
298685,0.24
81616,0.41
60297,0.48
56178,0.5209312628265748
88337,0.53
230280,0.61
132878,0.48
90977,0.61
117736,0.51
145051,0.13
134906,0.41
293134,0.27
248941,0.68
76898,0.26
212980,0.03
44844,0.5209312628265748
149219,0.52
289776,0.5
251594,0.33
194165,0.0
264682,0.77
134530,0.79
3292,0.05
65525,0.65
61240,0.53
983,0.87
40605,0.2561130230345701
116905,0.78
183653,0.37
160833,0.47
155936,0.5567014408132507
86421,0.51
39638,0.46
26894,0.5209312628265748
161876,0.45
115335,0.51
96813,0.43
111573,0.69
269036,0.49
223581,0.44
225218,0.0
43925,0.45
234599,0.52
159443,0.83
93070,0.2
208360,0.2
242098,0.62
106534,0.4
239116,0.69
227843,0.71
259473,0.57
111376,0.39
276618,0.58
44425,0.18
137813,0.57
145598,0.49
210644,0.04
259148,0.39
137737,0.69
100009,0.5209312628265748
22008,0.5209312628265748
168897,0.49
172477,0.5209312628265748
43000,0.5209312628265748
128372,0.64
21895,0.65
238755,0.53
17294,0.66
42684,0.4
250515,0.73
107619,0.57
203493,0.49
229487,0.52
240930,0.52
50376,0.37361103525319533
190385,0.01
109175,0.47
264003,0.46
55392,0.53
32448,0.78
2904,0.5
281369,0.47
245451,0.79
90242,0.56
86493,0.71
243726,0.54
44645,0.5209312628265748
201368,0.46
132504,0.74
123655,0.57
284327,0.65
19211,0.5209312628265748
155865,0.5209312628265748
187006,0.53
98721,0.5209312628265748
193670,0.58
184195,0.72
7442,0.53
257656,0.3
81416,0.24
288002,0.0
247429,0.62
207138,0.65
197066,0.65
251156,0.63
236133,0.28
209255,0.87
100358,0.71
242326,0.48
175748,0.47
236684,0.43
277850,0.46
296794,0.59
741,0.4
186706,0.7
234514,0.12
117540,0.8261778152703743
18143,0.06
97221,0.5
18404,0.61
258496,0.68
218996,0.64
143752,0.51
50887,0.5209312628265748
301068,0.52
171031,0.53
122460,0.54
43489,0.39
258484,0.34
52910,0.57
238799,0.6
119374,0.73
277182,0.05
161487,0.0
63822,0.5209312628265748
220595,0.53
38982,0.5209312628265748
303087,0.51
178436,0.75
50750,0.05
260541,0.54
31197,0.61
39252,0.49
150497,0.5209312628265748
20403,0.43
26919,0.56
167863,0.5209312628265748
239061,0.46
280087,0.05
241064,0.12
73892,0.7957957892544111
262154,0.62
9072,0.40097273267916733
212153,0.58
103398,0.41
290968,0.0
169539,0.5209312628265748
286767,0.68
133201,0.43
277050,0.62
219606,0.5
156425,0.5209312628265748
82239,0.5209312628265748
184944,0.56
192365,0.71
15130,0.5209312628265748
68651,0.5209312628265748
197465,0.03
114708,0.65
265870,0.75
106858,0.67
288540,0.06
142913,0.22
160036,0.54
19758,0.5209312628265748
84367,0.61
134683,0.5209312628265748
23682,0.5209312628265748
158375,0.47
95373,0.5209312628265748
108061,0.5209312628265748
9752,0.5885820604956716
148755,0.5209312628265748
1742,0.54
50984,0.52
191597,0.0
265920,0.37
166871,0.04
98855,0.01
175543,0.56
219938,0.11
239586,0.49
45164,0.59
91433,0.44
148683,0.44
295345,0.63
88146,0.36
6977,0.66
253978,0.63
108202,0.65
184763,0.3
203500,0.66
266782,0.43
273864,0.25
121063,0.63
300309,0.73
298500,0.62
296394,0.21
264101,0.61
118187,0.55
266589,0.02
154939,0.5209312628265748
8246,0.02
364,0.7028257025943178
33298,0.5209312628265748
38639,0.42
23656,0.5209312628265748
182098,0.64
220607,0.17
161621,0.67
149233,0.58
9883,0.45
111279,0.5209312628265748
101865,0.68
275343,0.8
112792,0.62
85803,0.43
97598,0.17
201526,0.71
303065,0.73
81258,0.45
101877,0.5209312628265748
45627,0.5209312628265748
37556,0.5209312628265748
229672,0.22
244863,0.64
263071,0.59
103340,0.5209312628265748
1993,0.05
152802,0.55
125933,0.58
292537,0.0
143171,0.68
232213,0.62
210065,0.57
255762,0.28
78311,0.5
303576,0.44
123990,0.53
161302,0.5209312628265748
238347,0.62
172809,0.82
145097,0.7
188908,0.0
303259,0.34
281876,0.52
158493,0.22
233697,0.39
245104,0.65
105628,0.42
131237,0.62
130951,0.47
27603,0.5209312628265748
293837,0.51
157025,0.5209312628265748
289243,0.0
47621,0.5209312628265748
5929,0.51
171006,0.58
171610,0.66
129117,0.67
27361,0.51
296709,0.49
166565,0.61
253476,0.35
74553,0.7
177788,0.54
87827,0.46
243585,0.61
275594,0.04
20968,0.5209312628265748
106602,0.59
290655,0.68
230522,0.62
99969,0.52
136043,0.66
129252,0.5209312628265748
129543,0.5825
261602,0.23
90197,0.68
41009,0.52
118964,0.67
112373,0.62
295241,0.63
131167,0.33
298088,0.55
105885,0.58
179777,0.56
259659,0.48
116954,0.69
84525,0.78
51415,0.35
70741,0.62
107640,0.25
289585,0.72
205276,0.7733333333333333
55248,0.66
20766,0.56
155070,0.5209312628265748
88330,0.42
101216,0.58
177147,0.73
31488,0.01
184135,0.41
204222,0.51
301889,0.35
104126,0.52
77876,0.62
225504,0.37
114685,0.56
303321,0.31
173416,0.51
58407,0.89
204777,0.29
111564,0.44
179873,0.57
119199,0.22
54333,0.58
14546,0.5209312628265748
96105,0.49
15903,0.53
275898,0.51
292599,0.65
78552,0.54
144158,0.7
52690,0.56
132141,0.42
214343,0.67
295997,0.02
258957,0.16
118452,0.5209312628265748
99591,0.48
22461,0.8
67951,0.5209312628265748
24010,0.52
233766,0.31
67265,0.62
56226,0.01
286669,0.0
271583,0.01
131819,0.79
175081,0.32
62341,0.39
235716,0.62
171469,0.5209312628265748
130802,0.55
71541,0.48
2929,0.43
92203,0.5209312628265748
254164,0.58
198927,0.06
242274,0.3
232182,0.44
57764,0.715
28212,0.57
14235,0.49
111596,0.79
174943,0.65
244346,0.1
82857,0.5209312628265748
242751,0.47
244571,0.57
291168,0.42
177659,0.27
168102,0.7
132681,0.01
28395,0.66
190920,0.59
11867,0.5209312628265748
199336,0.51
61219,0.58
106820,0.62
167361,0.5358832841682142
90011,0.39
295156,0.5
271596,0.48
129740,0.5209312628265748
127155,0.72
34178,0.59
151474,0.57
264528,0.5209312628265748
186259,0.61
135901,0.7006935616071727
106562,0.5209312628265748
198155,0.63
57530,0.8057957892544111
50149,0.02
124149,0.52
12131,0.5428364597906163
190326,0.52
34611,0.63
106288,0.48
279853,0.54
79043,0.5
113704,0.33
145650,0.5209312628265748
170132,0.5
179571,0.47
125840,0.5209312628265748
84328,0.48
34216,0.52
235825,0.41
157430,0.5209312628265748
210230,0.02
275856,0.72
139348,0.43
275116,0.61
102905,0.67
188533,0.48
111229,0.44
79015,0.72
284741,0.53
118883,0.45
114445,0.4
22245,0.53
298379,0.56
245250,0.59
292899,0.3
207399,0.0
149707,0.53
12950,0.2704543403232947
157881,0.01
260429,0.37
101864,0.74
245040,0.72
6251,0.6110046344632563
275725,0.56
87943,0.61
168484,0.45
65340,0.01
256395,0.68
268165,0.61
46335,0.04
281275,0.54
126838,0.7
85077,0.52
146911,0.5237667081587954
273895,0.0
233097,0.38
261471,0.18
135926,0.74
211654,0.12
116499,0.5209312628265748
280126,0.62
184724,0.78
153990,0.5209312628265748
75694,0.85
51888,0.71
25255,0.6
258660,0.6
9310,0.5209312628265748
28829,0.74
27593,0.57
231445,0.66
80000,0.61
253849,0.825
94777,0.46
80806,0.35183566512059516
144445,0.72
263992,0.0
274300,0.63
60098,0.5522412216953783
10256,0.5209312628265748
109089,0.65
72110,0.5209312628265748
62891,0.42
62358,0.67
217772,0.38
30524,0.67
217938,0.28
63186,0.53
185163,0.32
118030,0.5154490296196887
245277,0.68
133077,0.23
277664,0.64
264226,0.0
144920,0.65
274061,0.43
98514,0.53
233782,0.62
252768,0.0
209342,0.4
131529,0.3
269852,0.58
113920,0.5209312628265748
257612,0.51
99621,0.5255168433848709
36199,0.65
262914,0.42
194878,0.53
185260,0.3
7137,0.02
227809,0.0
57973,0.5209312628265748
134267,0.05
221684,0.54
174642,0.48
9386,0.69
14413,0.69
88553,0.5209312628265748
48368,0.66
26911,0.5209312628265748
297292,0.5775
75470,0.67
136609,0.59
148503,0.71
177955,0.65
277570,0.03
227006,0.29
191920,0.75
197958,0.57
226618,0.44
58192,0.5209312628265748
100575,0.5
254334,0.5209312628265748
286414,0.73
126787,0.39
218055,0.43
70010,0.71
186966,0.55
298881,0.76
257529,0.66
143652,0.32
147553,0.5209312628265748
199750,0.41
273513,0.44
95158,0.3
241122,0.69
80590,0.6333333333333333
202947,0.58
103855,0.63
287877,0.48
207916,0.28
236350,0.57
144086,0.69
272911,0.5
229762,0.19
269993,0.42
103979,0.56
137385,0.24
261973,0.46
78791,0.65
304261,0.61
254908,0.4
127871,0.0
194945,0.28
15665,0.39
133983,0.77
142563,0.5209312628265748
10339,0.47
257815,0.55
160367,0.5209312628265748
269451,0.58
72847,0.64
169802,0.5209312628265748
78268,0.37
50204,0.17
155353,0.67
109396,0.56
249526,0.62
192046,0.29
262744,0.81
213793,0.62
119069,0.28
211713,0.33
203682,0.1
147800,0.22
9695,0.52
236445,0.42
251046,0.59
274832,0.59
14954,0.01
247465,0.68
5068,0.695
37118,0.38
230833,0.72
176469,0.12
31014,0.6056525217872
285055,0.67
247510,0.54
119294,0.05
148029,0.42
285621,0.0
151620,0.41
233190,0.42
6736,0.7
32418,0.5209312628265748
87120,0.42
237559,0.72
261684,0.74
143614,0.44
155043,0.5553414489311164
76976,0.44
89782,0.73
154736,0.63
299766,0.75
106584,0.5259335100515375
301625,0.39
112529,0.6
188683,0.65
75156,0.5209312628265748
220357,0.46
133554,0.5
279091,0.66
23247,0.67
2837,0.7035053562739715
172489,0.5209312628265748
142584,0.7
109730,0.78
163488,0.5209312628265748
130962,0.5209312628265748
149711,0.68
167802,0.65
183204,0.77
182827,0.81
9506,0.6019007312992892
13748,0.5681796549023886
162893,0.63
10576,0.522388055506083
153576,0.73
352,0.5209312628265748
286146,0.57
80417,0.49
216123,0.37
237389,0.69
157994,0.66
305550,0.02
147379,0.64
166438,0.8153414489311165
171002,0.08
216913,0.62
265528,0.53
51523,0.57
199115,0.51
94423,0.5209312628265748
39223,0.5209312628265748
14822,0.59
252570,0.71
146465,0.39
15390,0.7
82347,0.24
76212,0.655
170389,0.5209312628265748
108707,0.59
47998,0.5209312628265748
256347,0.5447412216953782
221154,0.3
226686,0.46
221922,0.05
114967,0.52
176944,0.58
227556,0.46
148792,0.55
87743,0.54
188441,0.69
104162,0.5209312628265748
282236,0.38
24213,0.5209312628265748
197633,0.7
151563,0.55
276736,0.5
191411,0.41
184594,0.47
160919,0.5209312628265748
259524,0.44
23046,0.5209312628265748
80865,0.59
34290,0.61
110141,0.39
224259,0.64
170104,0.59
296118,0.5
1653,0.5209312628265748
152690,0.8
27354,0.2
27834,0.68
284395,0.17
12024,0.64
47537,0.6
283830,0.24
84523,0.66
153842,0.28
262789,0.58
286272,0.16
242129,0.63
303665,0.7
30625,0.5209312628265748
81786,0.06
122706,0.73
26020,0.5209312628265748
152094,0.5209312628265748
220347,0.5
56533,0.5209312628265748
145535,0.36
85069,0.44
30555,0.66
40294,0.66
60739,0.69
37895,0.5209312628265748
219406,0.55
235092,0.56
282788,0.56
148019,0.78
77263,0.64
207721,0.07
177691,0.56
234225,0.38
229478,0.43
209163,0.82
84088,0.43
222837,0.59
244824,0.24
283278,0.85
94003,0.63
64212,0.17
156818,0.48459103146792665
205678,0.13
68148,0.5209312628265748
53414,0.5209312628265748
151556,0.09
274397,0.41
83021,0.58
263505,0.41
140576,0.53
162772,0.52
282249,0.58
179999,0.45
272958,0.73
88580,0.38
206363,0.56
226667,0.48
301016,0.43
161918,0.767020563080221
107091,0.6016758558994604
241224,0.72
259640,0.79
68706,0.01
71092,0.67
183194,0.58
81340,0.57
113621,0.74
169304,0.5209312628265748
158551,0.75
159564,0.62
160776,0.45
225759,0.65
92859,0.52
106806,0.52
89789,0.5209312628265748
242750,0.58
63143,0.82
207439,0.63
260271,0.57
13880,0.02
180877,0.53
11571,0.59
171216,0.69
14975,0.3
260479,0.52
225248,0.67
72463,0.03
25743,0.57
77701,0.42
273217,0.35
224754,0.66
188604,0.61
276216,0.55
98288,0.5209312628265748
303477,0.31
147536,0.71
24629,0.75
1909,0.27
231016,0.7153414489311163
250608,0.62
151663,0.78
259249,0.57
293900,0.72
86815,0.13
190580,0.5
102555,0.49
43810,0.66
99779,0.67
101880,0.41
155225,0.62
126778,0.44
22992,0.49
108214,0.45
232515,0.5209312628265748
276050,0.67
63935,0.55
33033,0.5209312628265748
67548,0.81
115854,0.69
133311,0.52
288927,0.5
185472,0.6
122626,0.47
161794,0.65
208053,0.08
118055,0.5209312628265748
265474,0.56
196835,0.78
194619,0.71
83727,0.67
65379,0.56
203076,0.03
215636,0.21
114667,0.3925
33350,0.5209312628265748
156085,0.48
102398,0.46
290849,0.55
80228,0.5209312628265748
171162,0.0
188270,0.67
303686,0.64
289388,0.57
171740,0.49
195655,0.31
68021,0.01
185698,0.45
120960,0.53
20609,0.56
225462,0.11
90187,0.55
102462,0.5209312628265748
153982,0.28
219549,0.01
61717,0.5209312628265748
241290,0.48
303773,0.6083333333333333
180053,0.77
16715,0.82
239649,0.46
34651,0.6
210494,0.6
298014,0.75
304866,0.78
280856,0.82
186582,0.69
41359,0.5209312628265748
167779,0.5209312628265748
305355,0.34
63901,0.5209312628265748
266765,0.38
12406,0.73
98951,0.48
114820,0.46
241982,0.67
261580,0.01
43059,0.5209312628265748
176225,0.64
218235,0.57
82538,0.56
176367,0.65
212344,0.0
22276,0.53
284283,0.07
137684,0.55
16334,0.4
40916,0.67
138075,0.64
208488,0.49
220616,0.38
166041,0.5209312628265748
220310,0.54
48885,0.69
248547,0.56
195308,0.41
275361,0.43
19232,0.520277241359009
160193,0.1
27386,0.5209312628265748
121334,0.45
145495,0.24
135296,0.4
244101,0.73
112416,0.42
17090,0.33
133980,0.82
170949,0.6488856378812325
24416,0.6
181627,0.57
299419,0.72
178691,0.34
57294,0.62
162709,0.74
114343,0.47
184379,0.56
236633,0.65
229259,0.73
222368,0.53
116226,0.4405211111299848
154208,0.5209312628265748
217249,0.33
196289,0.03
109419,0.5209312628265748
227221,0.0
285078,0.1
163954,0.5209312628265748
225080,0.6
235826,0.86
41148,0.5209312628265748
9787,0.62
117308,0.52
248759,0.73
146310,0.5209312628265748
239064,0.38
157242,0.5209312628265748
297662,0.28
196831,0.49
187079,0.49
63785,0.45
212945,0.68
32903,0.49
187388,0.0
138775,0.64
149105,0.5209312628265748
115588,0.5209312628265748
177639,0.58
113148,0.75
183920,0.72
197314,0.29
88589,0.43
22266,0.5209312628265748
122527,0.54
135565,0.65
11725,0.31
57328,0.19
90583,0.64
30382,0.5209312628265748
109673,0.56
120743,0.69
52513,0.45
39636,0.63
131291,0.08
81355,0.5209312628265748
191922,0.62
198730,0.5
142102,0.68
4346,0.58
144597,0.35
222642,0.78
263378,0.56
230654,0.43
38459,0.46
274915,0.6
229007,0.62
107850,0.68
86346,0.5209312628265748
139960,0.48
221711,0.66
41383,0.5209312628265748
90510,0.5243892658593313
256510,0.76
130594,0.65
136973,0.5209312628265748
123306,0.03
56109,0.5209312628265748
70859,0.6294674697058545
266523,0.7
260220,0.72
79369,0.5209312628265748
61126,0.03
143009,0.59
160259,0.6199432147313026
112504,0.6
185976,0.8
259767,0.31
1721,0.5209312628265748
167175,0.5209312628265748
301285,0.47
206591,0.63
10389,0.62
202646,0.43
182243,0.43
79186,0.48
231697,0.85
156654,0.542249644286046
275045,0.44
284431,0.48
42113,0.55
41391,0.46
300838,0.51
30884,0.39
22724,0.39
24953,0.62
214836,0.64
248423,0.06
139882,0.22
304569,0.52
136550,0.43
238570,0.57
156072,0.5209312628265748
266846,0.57
223043,0.39
155560,0.5381516051067884
147396,0.63
256700,0.68
24855,0.13
66122,0.45
124835,0.72
59552,0.42
229887,0.37
43344,0.36
66564,0.75
266804,0.66
289999,0.61
243187,0.51
243993,0.59
75696,0.25
85088,0.73
160655,0.7
94338,0.5209312628265748
242786,0.47
14917,0.53
255984,0.34
96098,0.05
134606,0.5272489212406599
55473,0.6
246855,0.04
220792,0.54
117796,0.88
83815,0.5209312628265748
50889,0.55
23909,0.5209312628265748
188893,0.64
21539,0.6
143021,0.59
44553,0.5209312628265748
80774,0.4
89838,0.86
260830,0.22
279008,0.3
145859,0.557660689482493
31084,0.5357957892544111
10201,0.41
35884,0.38
9714,0.78
141529,0.8
73000,0.47
149468,0.55
142171,0.58
19831,0.71
221611,0.22
291994,0.27
82767,0.55
303901,0.65
155980,0.36
131197,0.56
46738,0.61
110461,0.5209312628265748
298702,0.26
60327,0.65
57022,0.26
209941,0.53
210960,0.48
267494,0.43
135115,0.52
79654,0.5
8547,0.5209312628265748
140233,0.5209312628265748
200930,0.02
85547,0.33
28726,0.4951647832940798
220577,0.55
142559,0.25
194579,0.5
280809,0.69
95391,0.73
37034,0.5209312628265748
10924,0.5721301962227551
236158,0.51
205667,0.6056525217872
91582,0.76
92364,0.74
72487,0.64
48085,0.5209312628265748
59064,0.5209312628265748
39510,0.21
175479,0.33
162144,0.51
139440,0.45
126178,0.5209312628265748
174853,0.69
251522,0.46
168795,0.72
43071,0.45
168833,0.5618547877683988
36569,0.66
157388,0.5209312628265748
209033,0.34
2132,0.56
175616,0.51
221820,0.45
290604,0.87
138267,0.38
261533,0.72
27775,0.5209312628265748
140316,0.7
256501,0.04
167421,0.5209312628265748
158884,0.54
160585,0.68
125439,0.87
159126,0.63
273199,0.76
150541,0.5209312628265748
85658,0.5209312628265748
21691,0.5209312628265748
150357,0.55
44907,0.02
166137,0.5209312628265748
239964,0.83
82339,0.5209312628265748
182058,0.47
138245,0.63
172410,0.5209312628265748
238827,0.5209312628265748
278548,0.65
130710,0.37
194174,0.28
8641,0.01
239491,0.62
58527,0.4
276107,0.57
155828,0.5209312628265748
122179,0.6471877777966515
1247,0.62
275686,0.59
191489,0.43
102466,0.51
270485,0.37
160695,0.72
285196,0.52
274370,0.8
267809,0.38
6050,0.5209312628265748
111669,0.74
43336,0.59
144927,0.66
136573,0.62
304000,0.4
269887,0.14
112908,0.51
139475,0.55
186376,0.0
242489,0.72
142791,0.04
113762,0.53
51280,0.7466666666666667
122270,0.17
59681,0.0
87069,0.5
228705,0.51
290525,0.69
215230,0.47
150755,0.5354140291462668
304903,0.65
145063,0.76
295328,0.33
59246,0.5209312628265748
298665,0.42
4813,0.02
114146,0.7
582,0.0
174312,0.53
165655,0.5209312628265748
52615,0.5209312628265748
738,0.5209312628265748
161365,0.5209312628265748
275620,0.54
188858,0.67
248268,0.11
78169,0.37
134921,0.58
223220,0.5209312628265748
92038,0.38
70790,0.71
34700,0.5
83388,0.71
109142,0.71
207853,0.69
75970,0.39
90631,0.61
171379,0.67
152771,0.54
291845,0.08
180962,0.8
248856,0.66
282720,0.32
151120,0.47
3582,0.12
112437,0.31
75753,0.7
88252,0.62
294209,0.14
113203,0.65
289530,0.5
148672,0.02
43692,0.61
135704,0.8461778152703743
192009,0.58
332,0.64
260675,0.38
25715,0.6
11069,0.5209312628265748
173763,0.6
13236,0.5209312628265748
213232,0.54
59146,0.5209312628265748
159080,0.45
234577,0.64
206674,0.36
228109,0.68
182111,0.62
143086,0.61
251863,0.53
249626,0.23
22107,0.71
201623,0.53
73378,0.02
183666,0.14
124978,0.8066666666666668
66801,0.71
266189,0.44
136885,0.59
163100,0.6179048672801182
1149,0.0
183460,0.03
87091,0.36
50244,0.69
298735,0.69
67582,0.02
132590,0.34
251188,0.66
303685,0.56
293490,0.39
200986,0.7
284094,0.65
44147,0.6
210282,0.56
18198,0.5209312628265748
22618,0.51
212921,0.5
269650,0.4
224082,0.01
184600,0.74
305167,0.65
31035,0.7
194819,0.59
265133,0.8
143307,0.52
258125,0.69
61607,0.4376566328184632
92023,0.83
295828,0.42
96806,0.5209312628265748
152225,0.46
146738,0.88
197979,0.33
275233,0.19
115405,0.59
134916,0.45
71873,0.02
258387,0.73
137369,0.5209312628265748
47263,0.79
68302,0.52
99403,0.42
30122,0.5209312628265748
297665,0.34
81518,0.48
277295,0.0
151932,0.41
124064,0.5209312628265748
97421,0.35
256016,0.65
68451,0.49
