ids,score
160919,0.55648416
259524,0.60079813
23046,0.55648357
80865,0.6118692
34290,0.56115264
110141,0.55664897
224259,0.58927375
170104,0.5593489
296118,0.551402
1653,0.55648357
152690,0.6220061
27354,0.16280521
27834,0.55961645
284395,0.5647961
12024,0.57737845
47537,0.55995995
283830,0.3797446
84523,0.62070197
153842,0.572847
262789,0.60539967
286272,0.05533854
242129,0.59507746
303665,0.5514251
30625,0.5564836
81786,0.117000915
122706,0.62089837
26020,0.55648816
152094,0.5564837
220347,0.5994713
56533,0.55648357
145535,0.55654734
85069,0.5573744
30555,0.61308646
40294,0.563044
60739,0.61955726
37895,0.5564848
219406,0.58224493
235092,0.5870223
282788,0.6045772
148019,0.55813396
77263,0.62032545
207721,0.2790335
177691,0.5704427
234225,0.58626527
229478,0.51955664
209163,0.6077853
84088,0.6136648
222837,0.4654466
244824,0.5576888
283278,0.6204032
94003,0.6184432
64212,0.1505927
156818,0.55650735
205678,0.20487386
68148,0.55648446
53414,0.5564836
151556,0.34418947
274397,0.47767434
83021,0.6178192
263505,0.5444841
140576,0.6191849
162772,0.5298569
282249,0.56745255
179999,0.5900759
272958,0.58087456
88580,0.6191119
206363,0.54550576
226667,0.4050324
301016,0.5779536
161918,0.55649763
107091,0.5565133
241224,0.5904738
259640,0.62192696
68706,0.084500976
71092,0.57031757
183194,0.558684
81340,0.5799384
113621,0.5952927
169304,0.55648446
158551,0.55964965
159564,0.5570439
160776,0.61563635
225759,0.57336575
92859,0.5722938
106806,0.60845804
89789,0.5564838
242750,0.59029025
63143,0.6169034
207439,0.5960749
260271,0.5660553
13880,0.0010458281
180877,0.5829871
11571,0.54674065
171216,0.61755437
14975,0.6138061
260479,0.58615553
225248,0.5695278
72463,0.0027147671
25743,0.5777756
77701,0.61136305
273217,0.55813366
224754,0.57903075
188604,0.56927073
276216,0.62138915
98288,0.5564836
303477,0.5897204
147536,0.56328464
24629,0.6172804
1909,0.28816324
231016,0.5565124
250608,0.59115463
151663,0.5684083
259249,0.5565255
293900,0.55694044
86815,0.20463207
190580,0.6009795
102555,0.55900186
43810,0.60420847
99779,0.57399774
101880,0.56361485
155225,0.5857415
126778,0.56413037
22992,0.55658025
108214,0.5567478
232515,0.55648667
276050,0.58514464
63935,0.5568535
33033,0.55648357
67548,0.5708659
115854,0.62176234
133311,0.5565595
288927,0.5585609
185472,0.5469974
122626,0.55657977
161794,0.5831315
208053,0.22241558
118055,0.5564839
265474,0.62157536
196835,0.6160307
194619,0.6137697
83727,0.5653727
65379,0.5704762
203076,0.09739371
215636,0.50581515
114667,0.5565496
33350,0.5564849
156085,0.56374824
102398,0.61510193
290849,0.6164149
80228,0.55648357
171162,0.0028518643
188270,0.6079312
303686,0.5932636
289388,0.5695341
171740,0.5566075
195655,0.20661071
68021,0.0063141226
185698,0.591582
120960,0.5799345
20609,0.55918664
225462,0.30674067
90187,0.5645971
102462,0.5564852
153982,0.6047236
219549,0.04370993
61717,0.5564848
241290,0.43768483
303773,0.6217843
180053,0.56907207
16715,0.61573017
239649,0.5576589
34651,0.58441895
210494,0.56576717
298014,0.6162675
304866,0.6173528
280856,0.5595585
186582,0.58063793
41359,0.55648535
167779,0.55648357
305355,0.50171506
63901,0.5564854
266765,0.5552626
12406,0.5834137
98951,0.6012927
114820,0.591009
241982,0.5585887
261580,0.14585263
43059,0.55648357
176225,0.52828866
218235,0.5830568
82538,0.5459111
176367,0.61211234
212344,0.025437178
22276,0.5567038
284283,0.22896087
137684,0.58291066
16334,0.5165545
40916,0.57251495
138075,0.60938865
208488,0.5574125
220616,0.5606314
166041,0.5564836
220310,0.61375165
48885,0.56961566
248547,0.5535462
195308,0.5503823
275361,0.5431083
19232,0.55648875
160193,0.3088424
27386,0.5564872
121334,0.55824095
145495,0.57495654
135296,0.5565318
244101,0.5634947
112416,0.26716667
17090,0.34291697
133980,0.62234265
170949,0.55649096
24416,0.5566708
181627,0.55780756
299419,0.6219376
178691,0.5963235
57294,0.6120057
162709,0.55657476
114343,0.57016224
184379,0.5657613
236633,0.5490056
229259,0.56185275
222368,0.612601
116226,0.5565068
154208,0.55648357
217249,0.5551825
196289,0.048467916
109419,0.55648357
227221,0.014721164
285078,0.4168749
163954,0.55648357
225080,0.58058983
235826,0.59781766
41148,0.556486
9787,0.5586336
117308,0.5570399
248759,0.6015368
146310,0.5564851
239064,0.57127464
157242,0.5564836
297662,0.55877817
196831,0.58489376
187079,0.4543746
63785,0.55674165
212945,0.53265077
32903,0.60558945
187388,0.020537004
138775,0.55778337
149105,0.55648416
115588,0.5564838
177639,0.5791605
113148,0.59467113
183920,0.54692984
197314,0.368775
88589,0.557332
22266,0.5564837
122527,0.613294
135565,0.55651486
11725,0.5390574
57328,0.19959602
90583,0.5959746
30382,0.55648357
109673,0.61991996
120743,0.5571265
52513,0.5830894
39636,0.5631541
131291,0.01150644
81355,0.55648375
191922,0.5582866
198730,0.59233147
142102,0.5566828
4346,0.55628914
144597,0.58293265
222642,0.62165
263378,0.5566677
230654,0.5276664
38459,0.6042681
274915,0.6190422
229007,0.6133772
107850,0.6215489
86346,0.55648357
139960,0.5576119
221711,0.5589875
41383,0.55648357
90510,0.55649096
256510,0.6214711
130594,0.6013164
136973,0.55648357
123306,0.13414212
56109,0.55648357
70859,0.5564914
266523,0.58244383
260220,0.594555
79369,0.55648357
61126,0.05755375
143009,0.59394205
160259,0.55650544
112504,0.55687493
185976,0.5802285
259767,0.5679289
1721,0.55648357
167175,0.55648357
301285,0.5943654
206591,0.62126946
10389,0.5572703
202646,0.24160548
182243,0.43352276
79186,0.55837274
231697,0.5733804
156654,0.556492
275045,0.6110331
284431,0.6212509
42113,0.5918934
41391,0.55663246
300838,0.5731508
30884,0.55968684
22724,0.32153276
24953,0.5846125
214836,0.5857392
248423,0.066552155
139882,0.1550243
304569,0.57668793
136550,0.5624082
238570,0.50605565
156072,0.55648357
266846,0.49872914
223043,0.5703164
155560,0.5565039
147396,0.5571181
256700,0.62462294
24855,0.12071251
66122,0.58216393
124835,0.5593068
59552,0.5940763
229887,0.5568993
43344,0.60328925
66564,0.55693436
266804,0.560257
289999,0.5640297
243187,0.5583801
243993,0.55714655
75696,0.55659634
85088,0.560431
160655,0.5574377
94338,0.5564863
242786,0.6120967
14917,0.56340426
255984,0.46806785
96098,0.18809238
134606,0.55649036
55473,0.47516853
246855,0.33216652
220792,0.5537082
117796,0.56489486
83815,0.55648357
50889,0.61766934
23909,0.55648583
188893,0.61527157
21539,0.5836969
143021,0.6227837
44553,0.5564844
80774,0.5720955
89838,0.5614962
260830,0.365327
279008,0.54292387
145859,0.55649275
31084,0.55652976
10201,0.3909703
35884,0.56408894
9714,0.54551774
141529,0.5909389
73000,0.53424513
149468,0.55661345
142171,0.61265576
19831,0.6078202
221611,0.42706627
291994,0.41334546
82767,0.5566142
303901,0.60673964
155980,0.55736214
131197,0.43119082
46738,0.6185882
110461,0.55648357
298702,0.3454236
60327,0.61375034
57022,0.18666783
209941,0.26331648
